rxn num,lv,uv,ldGr,udGr
550,-1000.0,1000.0,-128.279532,9.465634
551,-997.082448,1000.0,-128.289037,30.31506
552,0.066705,999.576145,-426.370913,-236.256763
553,0.0,285.649937,-146.99414,70.071848
554,0.0,1000.0,-233.697318,-21.589208
555,0.0,1000.0,-71.398589,90.661529
556,0.0,72.50625,-259.764193,49.414675
557,-411.392467,-3.983876,0.0001,100.87903
558,0.0,0.0,-98.657051,100.880555
559,3.983876,29.112001,-inf,inf
560,0.0,0.0,-inf,inf
561,0.0,0.0,-79.224329,44.811096
562,0.0,0.0,-79.224329,44.811096
563,0.0,0.0,-94.242778,36.844305
565,0.0,0.0,-94.242778,36.844305
566,0.0,0.0,-94.242778,36.844305
567,3.619871,26.452045,-inf,inf
568,0.0,0.0,-inf,inf
569,-1000.0,1000.0,-116.891419,89.110063
570,-1000.0,1000.0,-109.663463,90.831553
571,0.0,712.275961,-116.318346,89.683136
572,-1000.0,1000.0,-198.420456,9.342076
573,-1000.0,1000.0,-205.598227,7.931816
574,-1000.0,1000.0,-122.114018,119.412778
575,-1000.0,1000.0,-103.32606,126.260567
576,0.0,0.0,-55.810165,161.579378
578,-486.296482,196.367954,-50.92395,51.449782
579,0.0,1000.0,-117.978611,-0.412162
580,-996.830968,1000.0,-110.602439,1.1965
581,-442.95886,1000.0,-268.277675,101.271399
582,-442.063261,1000.0,-133.946747,103.923378
583,0.0,0.0,-171.78621,50.997282
584,0.8956,6.544557,-inf,inf
585,0.0,0.0,-inf,inf
586,-1000.0,1000.0,-95.722425,106.003839
587,-1000.0,1000.0,-106.003764,53.760078
588,-1000.0,0.0,-105.905572,95.820631
589,-1000.0,1000.0,-100.383227,57.503237
590,-999.999967,1000.0,-155.323243,49.239058
591,-1000.0,1000.0,-155.323128,49.239012
592,-1000.0,1000.0,-155.323184,49.239032
593,-1000.0,1000.0,-155.323249,49.239021
594,3.3e-05,435.037532,-250.042066,-0.0001
595,-1000.0,1000.0,-157.402923,52.189409
596,-1000.0,1000.0,-157.403066,52.189567
597,-1000.0,1000.0,-157.402984,52.189506
598,-1000.0,1000.0,-157.403065,52.189486
599,-1000.0,1000.0,-157.402961,52.189457
600,-1000.0,1000.0,-157.40298,52.189471
601,-1000.0,1000.0,-157.403014,52.189528
602,-1000.0,1000.0,-157.402969,52.189517
603,-0.0,1000.0,-157.402983,52.189488
604,-1000.0,1000.0,-157.403024,52.189533
605,-417.029448,1000.0,-141.147007,17.313209
606,-417.029448,488.827831,-62.880554,55.110823
607,-997.864821,1000.0,-117.987134,137.185698
608,0.259457,1.895973,-190.56668,-0.0001
