,dGr_prime,SD of dGr_prime
r_3834,-384.0659520337052,7.907292456366122e-05
r_3835,-418.29563320666284,2.7048972697230056e-05
r_3836,-406.8857451789579,3.3740907383617014e-05
r_3837,-433.57605230197936,7.212485797936097e-05
r_3838,,
r_3839,-456.3958405644197,5.8530134992906824e-05
r_3840,-444.9859513160117,5.30830402567517e-05
r_3841,-456.3958381230135,6.795491208322346e-05
r_3842,-444.98594277109004,6.440872675739229e-05
r_3843,-479.215615399126,4.508345955400728e-05
r_3844,-467.8057298128278,6.572553684236482e-05
r_3845,-405.0366087884839,6.662624218733981e-05
r_3846,-393.62670245023264,6.572553684236482e-05
r_3847,-427.8563848438928,6.0729216784238815e-05
r_3848,-416.4464882712669,5.3195202781353146e-05
r_3849,-427.8563689747523,5.641709140036255e-05
r_3850,-416.4464919333762,7.30792380636558e-05
r_3851,-450.676167002818,5.155936014489271e-05
r_3852,-439.26627531300414,7.704947347519919e-05
r_3853,68.45588545614734,1.7263348127016798e-05
r_3854,399.3427456800269,8.003754919627681e-05
r_3855,68.4558848457958,2.1998075681040064e-05
r_3856,422.1625278389518,4.2286395910196006e-05
r_3857,68.4558848457958,6.072922133171232e-06
r_3858,68.45588728720199,1.3524485439120326e-05
r_3859,68.45588606649889,6.072922133171232e-06
r_3860,68.4558848457958,6.072922133171232e-06
r_3861,,
r_3862,,
r_3863,,
r_3864,,
r_3865,,
r_3866,,
r_3867,474.9684225730233,7.273178198374808e-05
r_3868,463.55854919375645,4.844515206059441e-05
r_3869,-86.71518234489338,8.187815546989441e-05
r_3870,,
r_3871,-91.27912925519433,6.285138806561008e-05
r_3872,-88.99716434496543,5.4372700105886906e-05
r_3873,-91.27913902081934,6.795490480726585e-05
r_3874,-88.99715702074684,5.9752139350166544e-05
r_3875,-95.84308959322937,4.858337342739105e-05
r_3876,-93.5611173587821,5.8530134992906824e-05
r_3877,-20.537807947101363,3.643753007054329e-05
r_3878,-86.715185851448,8.799230272416025e-05
r_3879,-93.56111354111768,6.888055213494226e-05
r_3880,-91.2791449687797,9.121846233028919e-05
r_3881,-20.537812829913754,3.660074435174465e-05
r_3882,-91.27913520315492,7.704947347519919e-05
r_3883,-98.12507754126177,7.320149597944692e-05
r_3884,-95.84309920329903,5.453688936540857e-05
r_3885,-13.690414585213311,2.1998075681040064e-05
r_3886,-79.86778455498715,6.102294355514459e-05
r_3887,-13.690412754158665,1.2145844266342465e-05
r_3888,-84.43174855513148,5.822383172926493e-05
r_3889,-13.690413364510214,6.072922133171232e-06
r_3890,-13.690415805916409,1.3524485439120326e-05
r_3891,-13.690413974861762,0.0
r_3892,-13.69041519556486,2.110792775056325e-05
r_3893,-81.00414068424816,5.980199421173893e-05
r_3894,-78.72216478769114,5.720397530240007e-05
r_3895,-85.56810102228252,5.5819644330767915e-05
r_3896,-83.28612756713282,4.64990152977407e-05
r_3897,-85.56810102228252,7.002837082836777e-05
r_3898,-83.28611536010162,7.996304339030758e-05
r_3899,-90.13205769820803,7.614487549290061e-05
r_3900,-87.85008058094837,6.888054485898465e-05
r_3901,53.63461142557803,4.726187034975737e-05
r_3902,58.19856566009756,6.563479109900072e-05
r_3903,74.33490418254094,5.7203978940378875e-05
r_3904,72.0529185203596,4.200354669592343e-05
r_3905,78.8988632998727,5.704746217816137e-05
r_3906,76.6168825205037,5.1732477004406974e-05
r_3907,78.89885719635721,6.341785046970472e-05
r_3908,76.6168788583944,6.795490480726585e-05
r_3909,83.46282119650195,5.2857998525723815e-05
r_3910,81.18084652064825,5.899924144614488e-05
r_3911,,
r_3912,,
r_3913,,
r_3914,,
r_3915,,
r_3916,,
r_3917,94.82867561005807,6.458200368797407e-05
r_3918,,
r_3919,,
r_3920,,
r_3921,,
r_3922,,
r_3923,,
r_3924,,
r_3925,93.77742340443467,4.212752537569031e-05
r_3926,,
r_3927,-82.15121772525482,6.454738468164578e-05
r_3928,-86.71517684258653,0.0001035800960380584
r_3929,4.882812390860636e-06,8.082491694949567e-05
r_3930,,
r_3931,-3.662109293145477e-06,7.212485797936097e-05
r_3932,-4.882812390860636e-06,5.4372700105886906e-05
r_3933,-3.662109293145477e-06,7.416210428345948e-05
r_3934,1.220703097715159e-06,8.36782855913043e-05
r_3935,6.10351571594947e-06,5.822383172926493e-05
r_3936,-1.220703097715159e-06,6.795491208322346e-05
r_3937,3.662109293145477e-06,4.032017750432715e-05
r_3938,6.10351571594947e-06,5.822383172926493e-05
r_3939,1.220703143189894e-05,7.221776468213648e-05
r_3940,0.0,0.0
r_3941,,
r_3942,,
r_3943,,
r_3944,,
r_3945,,
r_3946,,
r_3947,71.4128224712623,6.833757652202621e-05
r_3948,69.70134360060274,4.401307523949072e-05
r_3949,,
r_3950,,
r_3951,,
r_3952,,
r_3953,,
r_3954,,
r_3955,,
r_3956,,
r_3957,0.0,0.0
r_3958,3.662109293145477e-06,2.7048970878240652e-05
r_3959,0.0,2.441406286379788e-05
r_3960,2.441406195430318e-06,2.4291686713695526e-05
r_3961,0.0,0.0
r_3962,0.0,0.0
r_3963,,
r_3964,,
r_3965,,
r_3966,,
r_3967,,
r_3968,,
r_3969,,
r_3970,,
r_3971,,
r_3972,,
r_3973,-1.220703097715159e-06,4.399615136208013e-05
r_3975,,
r_3976,,
r_3977,,
r_3978,,
r_3979,,
r_3980,,
r_3981,,
r_3982,,
r_3983,,
r_3984,,
r_3985,,
r_3986,,
r_3987,-2.441406195430318e-06,1.7089843822759576e-05
r_3988,,
r_3989,,
r_3990,,
r_3991,,
r_3992,,
r_3993,,
r_3994,,
r_3995,,
r_3996,-6.103515488575795e-07,3.811155693256296e-05
r_3997,,
r_3998,,
r_3999,,
r_4000,,
r_4001,,
r_4002,,
r_4003,,
r_4004,,
r_4005,6.103515488575795e-07,1.8300372175872326e-05
r_4006,,
r_4007,,
r_4008,,
r_4009,,
r_4010,,
r_4011,,
r_4012,,
r_4013,,
r_4014,,
r_4015,,
r_4016,,
r_4017,,
r_4018,,
r_4019,,
r_4020,,
r_4021,,
r_4022,,
r_4023,,
r_4024,,
r_4025,,
r_4026,,
r_4027,,
r_4028,,
r_4029,,
r_4030,,
r_4031,,
r_4032,,
r_4033,,
r_4034,,
r_4035,,
r_4036,,
r_4037,,
r_4038,6.103515488575795e-07,1.0553964784776326e-05
r_4039,2.982329554515511,0.6263302564620972
r_4040,-92.42231007503673,7.72040439187549e-05
r_4041,,
r_4042,-23.268051147460938,1.2384753227233887
r_4043,,
r_4044,,
r_4045,-19.36285539514514,1.6761631965637207
r_4046,-26.00887169924582,0.3305129811961148
r_4047,,
r_4048,,
r_4049,,
r_4050,,
r_4051,,
r_4052,,
r_4053,,
r_4054,,
r_4055,,
r_4056,,
r_4057,,
r_4058,,
r_4059,,
r_4060,,
r_4061,,
r_4062,,
r_4063,,
r_4064,,
r_4065,,
r_4066,,
r_4067,,
r_4068,,
r_4069,,
r_4070,,
r_4071,,
r_4072,,
r_4073,,
r_4074,,
r_4075,,
r_4076,,
r_4077,,
r_4078,,
r_4079,,
r_4080,,
r_4081,,
r_4082,,
r_4083,,
r_4084,,
r_4085,,
r_4086,,
r_4087,,
r_4088,,
r_4089,,
r_4090,,
r_4091,,
r_4092,,
r_4093,,
r_4094,,
r_4095,,
r_4096,,
r_4097,,
r_4098,,
r_4099,,
r_4100,,
r_4101,,
r_4102,,
r_4103,,
r_4104,,
r_4105,,
r_4106,,
r_4107,,
r_4108,,
r_4109,,
r_4110,,
r_4111,,
r_4112,,
r_4113,,
r_4114,,
r_4115,,
r_4116,,
r_4117,,
r_4118,,
r_4119,,
r_4120,,
r_4121,,
r_4122,,
r_4123,,
r_4124,,
r_4125,,
r_4126,,
r_4127,,
r_4128,,
r_4129,,
r_4130,,
r_4131,,
r_4132,,
r_4133,,
r_4134,,
r_4135,,
r_4136,,
r_4137,,
r_4138,,
r_4139,,
r_4140,,
r_4141,,
r_4142,,
r_4143,,
r_4144,,
r_4145,,
r_4146,,
r_4147,,
r_4148,,
r_4149,,
r_4150,,
r_4151,,
r_4152,84.46283186814576,14.8720703125
r_4153,-8.231967768105296,4.071601584194136
r_4154,8.231971353920729,4.071604460876469
r_4155,-40.75560569353121,0.33050195774661656
r_4156,0.9740593575729051,2.7678592205047607
r_4157,-17.705105212876422,0.5632973909378052
r_4158,-96.73353739555164,32.01339604340923
r_4159,,
r_4160,-32.7871894042987,0.6905909930672063
r_4161,85.54794638822852,1.079390767699806e-05
r_4162,54.1827837630827,1.3732062143390067e-05
r_4163,85.56031155077386,1.2466533917177003e-05
r_4164,-17.762091411544475,3.8151047229766846
r_4165,,
r_4166,,
r_4167,-11.406430639154124,6.224936441867612e-06
r_4168,-68.45749271912634,1.6044235962908715e-05
r_4169,-68.45916387643803,1.5182304196059704e-05
r_4170,,
r_4171,2.5889310367148184,1.9350435733795166
r_4172,-26.00887169924582,0.3305129811961148
r_4174,-8.544921911379788e-06,5.528316251002252e-05
r_4175,,
r_4176,18.267514157273123,1.0382491581779456
r_4177,18.442901629731374,1.1237693117139007
r_4178,18.486396502909265,0.8556463960951378
r_4179,18.48640413200492,0.8556370986341891
r_4180,18.486403980665568,0.8556365423240968
r_4181,-26.00887169924582,0.3305129811961148
r_4183,18.15047032866868,0.7581788303449466
r_4184,10.662693683710671,1.6300840377807617
r_4185,-13.382996280352533,1.7379673493391279
r_4186,114.38528476944239,27.525516593349266
r_4187,,
r_4188,-1.9263084926760854,1.97605562210083
r_4189,-3.468850389961993,20.926809310913086
r_4190,88.15982191188074,25.737049606612153
r_4191,-10.75911622512548,0.40675070881843567
r_4192,1.5132107138887625,32.0575547991155
r_4194,0.0,0.0
r_4195,37.32495348300626,0.0
r_4196,,
r_4197,,
r_4198,-13.262463656133875,16.19203014585911
r_4202,114.38528496017726,27.525516186233443
r_4203,2.95196511489673,2.4383678436279297
r_4204,-0.8736679084309955,3.6451141834259033
r_4205,-21.493633562219415,1.0113320974457956
r_4206,-25.977390484388586,40.251983642578125
r_4208,-23.62266710591362,12.275967597961426
r_4209,-23.70086664866369,12.275965690612793
r_4210,,
r_4211,-234.53631841231,13.038722293626858
r_4212,-229.71799604058188,12.98029913030047
r_4214,3.0777300983963176,2.5437655448913574
r_4216,-10.882242128802886,0.40672898292541504
r_4217,-50.183830629545554,10.62794575319104
r_4218,,
r_4219,,
r_4220,-18.139010662090946,4.020751298699244
r_4221,19.10104140739971,0.5384020416700555
r_4222,-8.30613973046638,0.5740072487251558
r_4223,-40.74671219519219,3.2477723056504186
r_4224,-24.867995008588164,0.3305129811961148
r_4226,2.8881062614711652,0.46889427304267883
r_4227,18.088326777666225,12.152032852172852
r_4228,-14.830955129489123,2.2197225093841553
r_4230,26.651028201563477,4.149479389190674
r_4231,-36.80934441679939,6.398553848266602
r_4232,-15.109147692582969,0.41258395461361363
r_4234,-11.717580562709589,1.2966525383641196
r_4236,46.37449331417345,3.103378522964733
r_4237,-23.88906465119534,0.33051111538175676
r_4238,-24.038200757957867,0.3305116217479522
r_4241,,
r_4242,,
r_4243,,
r_4244,,
r_4245,-11.545334690268408,1.8944587707519531
r_4247,18.79354287070028,6.051851272583008
r_4248,-28.29737090419442,1.0928903818130493
r_4249,-48.65699577574093,2.9095053672790527
r_4250,,
r_4253,,
r_4254,-485.2967337686949,7.095169935552016
r_4255,-485.2967015731783,7.095167824153962
r_4260,2.2751163505566456,1.92620849609375
r_4261,2.5119550765989445,1.9262064695358276
r_4262,7.748953460372963,0.2819007635116577
r_4263,8.526512829121202e-14,0.0
r_4264,-66.98314728814829,1.5095190802783136
r_4266,-35.30033724299522,0.6570607120735978
r_4267,-35.30176146402547,0.6570903528644804
r_4268,-35.29796753988648,0.6570854040314527
r_4269,-35.29962020235373,0.6570697133403263
r_4270,58.345506096815484,25.737049606612153
r_4271,,
r_4272,,
r_4273,-425.2587293380639,23.646473323010195
r_4274,-44.735248352889485,2.564637456284029
r_4275,-206.38305171624626,5.166380931867076
r_4276,-214.82342197803277,5.166380931867076
r_4279,-35.566574763511554,0.6570535080466352
r_4282,-0.12112894483576958,3.7864721409498907
r_4283,-15.250300544863823,0.41257262108540066
r_4284,-15.24994501342247,0.412574101112682
r_4285,-15.249944097895126,0.4125799959313816
r_4286,-15.249958465056984,0.41258887611730505
r_4287,-15.250301155215384,0.4125720308924769
r_4288,-1.220703097715159e-06,2.1107929569552653e-05
r_4291,-43.0154577412505,0.6038339088743077
r_4292,-38.48237296287425,1.5647604209095582
r_4293,-38.4823407673577,1.5647304471923607
r_4294,-40.828529416469536,2.949453158107473
r_4295,,
r_4296,-62.676246819940204,2.2263010838428494
r_4297,-38.48426146120748,1.5647332438366082
r_4298,-44.041354960786975,2.91578563603515
r_4299,-41.341138444872996,2.9862179732745786
r_4300,-40.0089656172829,2.471431009607329
r_4301,-40.83271810889447,2.94945816294475
r_4302,-38.48407420356751,1.5647272893075639
r_4303,-31.716503054624088,2.5518864946220328
r_4304,-31.71656518202085,2.5518864946220328
r_4305,-40.681754413004356,3.078568790924727
r_4306,-27.345216140187915,3.5344239338421084
r_4307,-30.682471201472044,2.5398206688629976
r_4309,-16.878186144010332,2.18145884429192
r_4310,,
r_4311,-27.325672188557935,2.4187226126426995
r_4312,-18.794835272151662,31.436174952774785
r_4313,,
r_4314,,
r_4315,38.968027888866104,0.9362687124840735
r_4316,,
r_4317,-23.26885584937928,1.2384651899337769
r_4318,-7.000546884902278,0.6975856423377991
r_4319,,
r_4320,,
r_4321,,
r_4322,,
r_4326,-40.311092423455825,31.977771436364147
r_4327,-31.621737824874725,0.0
r_4328,,
r_4329,0.0,0.0
r_4330,17.758953733324603,3.0736435473151564
r_4331,,
r_4332,-15.973851260003876,1.805444117053412e-05
r_4333,,
r_4334,-26.00887169924582,0.3305129811961148
r_4335,-26.008870853478467,0.33049318383382287
r_4336,-12.055815467129968,1.0007281303405762
r_4337,-61.35350273327925,0.3305084329736606
r_4338,,
r_4339,-121.20799810543502,6.888054485898465e-05
r_4341,8.10634054249271,1.7263348127016798e-05
r_4342,-18.91457236782334,2.361565351486206
r_4343,10.482370238247603,2.7268442265244965e-05
r_4344,-18.725920075314534,2.167501926422119
r_4345,-19.29229028871685,2.1047935485839844
r_4346,14.877602242372605,1.4900580585612428e-05
r_4347,-23.510209061940216,1.8800753355026245
r_4348,14.899610752534446,1.7805117365496604e-05
r_4349,3.6026274374215745,0.0
r_4350,-12.995481392971287,1.2646276950836182
r_4351,-31.591051922601515,47.620033264160156
r_4352,8.388090193468669,0.0
r_4353,-363.37739863256945,19.530737998456587
r_4354,-22.50266494330317,10.80367127462277
r_4355,-0.018770777020094442,1.2198306322097778
r_4356,11.405672239725938,0.0
r_4357,-19.296479943283153,2.1047849655151367
r_4358,13.731560195557861,4.3860459529349804e-05
r_4359,-23.511545845426483,1.8800536394119263
r_4360,13.75070500089943,3.860202221885229e-05
r_4361,17.018038579478706,1.77001953125e-05
r_4362,1.4271087411979266,2.074533462524414
r_4363,-23.95088522426101,31.75728416442871
r_4364,10.2991309358417,2.0011714246527098e-05
r_4365,9.1353464352019,6.8171105663112405e-06
r_4366,-6.934576802495902,1.8394531234009905
r_4367,17.13265055712818,1.6044237583123677e-05
r_4368,-18.819510965226094,4.020741939544678
r_4369,2.643983775497638,0.0
r_4370,-19.296345380957472,2.1047909259796143
r_4371,14.882613645164279,2.7268442265244962e-05
r_4372,-37.34205825380465,2.4518183428344464
r_4373,12.54069049260718,1.5857398750935768e-05
r_4374,-8.384508738967511,19.27707292356168
r_4375,7.975081765138,9.150185760842864e-06
r_4376,-23.512724557264143,1.8800688982009888
r_4377,13.765076769682839,2.429168853268493e-05
r_4378,-7.0005465338223445,0.6975858807563782
r_4379,26.241968101202005,2.5158036920806824e-05
r_4380,27.295692455237763,2.391517417696172
r_4381,10.066842072020782,4.0110593957809184e-06
r_4382,,
r_4383,-1.2200024173125712e-06,1.4900581845722627e-05
r_4384,-23.34630311223785,0.9319632152231712
r_4385,11.41003905838186,0.0
r_4386,2.484216977922557,2.554990768432617
r_4387,13.648826966770066,6.103515625e-06
r_4388,-37.34218743232539,2.4518054263070455
r_4389,13.691876172492137,1.8300371521685728e-05
r_4390,-1.8175330108333183,2.6811907291412354
r_4391,-4.563956749757513,1.7042774516085046e-06
r_4392,17.114828464818725,1.1783895615422256e-05
r_4393,-16.200877116758917,0.958813332293976
r_4394,0.0,0.0
r_4395,13.691118870509845,1.826980951591395e-05
r_4396,0.6405147757421368,1.2552464008331299
r_4397,-1.6639653243820174,1.4151499271392822
r_4398,18.19912907930703,8.753545843056314e-06
r_4399,-79.79921805637927,6.762243593188579e-06
r_4400,-13.368328094482422,0.7894370555877686
r_4401,-85.4338812625984,7.316267147666535e-06
r_4402,17.05812349079038,6.325959759436416e-06
r_4403,-27.113100082279495,0.33053359389305115
r_4404,13.595037641975082,1.2392541811674166e-05
r_4405,8.231008275416574,4.3587820982793346e-05
r_4406,8.210726547222713,1.7263349150062195e-05
r_4407,-10.251956646977463,0.3886694312095642
r_4408,15.921783199321538,4.2724609374999996e-06
r_4409,1.4670455783678165,2.5247795581817627
r_4410,28.064618784148678,4.004806995391846
r_4411,51.263362995212226,26.020717438944477
r_4412,-37.34625554645861,2.4518087492470406
r_4413,,
r_4414,1.4298681899508736,2.524768829345703
r_4415,,
r_4416,3.281012387505527,3.266709804534912
r_4417,1.8374702249244308,2.434584617614746
r_4418,0.9553566321017257,2.102134943008423
r_4419,7.9638725261797205,0.0
r_4420,-16.368122100830078,2.2233831882476807
r_4421,6.845935006067712,0.0
r_4422,4.568606282954711,3.790081712954108e-05
r_4423,-85.33163638458618,1.487242789430079e-05
r_4424,15.87702843240986,1.1624754000696354e-05
r_4425,-79.62642107297923,9.10938205358844e-06
r_4426,-91.1388697271377,1.0671338613834144e-05
r_4427,14.832936320427056,1.9777651057152892e-05
r_4428,13.008202394056132,2.1930229764674902e-05
r_4429,,
r_4430,,
r_4431,-68.52091129442948,3.0364606845294796e-06
r_4432,-335.5513930580165,26.683137074401383
r_4433,,
r_4434,,
r_4435,-10.861581638222699,0.406747967004776
r_4436,,
r_4437,13.598807737017431,9.10938205358844e-06
r_4438,-68.27341558441054,8.068422892091237e-06
r_4439,-3.46803369457691,39.33030700683594
r_4440,-62.743687715147004,1.518230533292808e-06
r_4441,-51.30533112821543,3.7251454614306567e-06
r_4442,,
r_4443,12.54993516993038,1.0411816219857428e-05
r_4444,5.790473264771627,0.0
r_4445,5.925647190151167,0.0
r_4446,12.684040593904168,1.7263348127016798e-05
r_4447,2.3920772709920612,1.2145844266342465e-05
r_4448,19.34342707646919,1.3901418425207976e-05
r_4449,-96.85240963222402,1.296458412960973e-05
r_4450,8.210727767925837,2.1107930256092023e-05
r_4451,14.973860452107006,1.0411817693623036e-05
r_4452,11.770922506071486,6.905339250806719e-05
r_4453,12.692259847080809,2.082363425870426e-05
r_4454,12.68272394658177,2.1107929569552653e-05
r_4455,3.8160856613497387,0.0
r_4456,12.692257405674614,2.1107929569552653e-05
r_4457,9.38509417556618,0.0
r_4458,12.833337531130491,1.2145842738117918e-05
r_4459,13.825032204291817,2.980116117122486e-05
r_4460,3.8232505138035866,0.0
r_4461,14.955757451675034,1.4261866454035044e-05
r_4462,1.1409891694664296,0.0
r_4463,14.980056139981233,1.8300371521685728e-05
r_4464,12.553890932777065,2.723426769080106e-05
r_4465,14.88410031546127,3.046259695670845e-05
r_4466,14.975042466699723,1.613684578418248e-05
r_4467,15.83943653124696,1.1838105820061173e-05
r_4468,11.409885139111491,0.0
r_4469,15.965219871528724,9.150185760842866e-06
r_4470,6.845934003758222,8.483392775815446e-06
r_4471,21.62214123070605,3.0364606845294796e-06
r_4472,-108.25431259674794,4.2724609374999996e-06
r_4473,12.494231019367671,3.964349687733943e-06
r_4474,-62.614337245380156,2.6384912820115024e-06
r_4475,10.275831742614155,1.545286431792192e-05
r_4476,15.409275809024354,1.6136846170411445e-05
r_4477,18.25582806061302,1.4900580585612428e-05
r_4478,12.539736543402697,3.3471660572104156e-06
r_4479,-68.21642900157508,1.068006237463203e-05
r_4480,10.164411576437947,0.0
r_4481,-833.2286502275324,4.532871971124109
r_4482,-45.62811826308491,9.556863540896758e-06
r_4483,-34.209546602857905,0.0
r_4484,-44.165380832724864,4.14870548248291
r_4485,-466.9684004115828,6.017952919006348
r_4486,-372.70616581474246,7.062000178265465
r_4487,0.00016082456323118777,0.0
r_4488,-44.78083676357474,3.0744364513109574
r_4489,19.101046166421035,0.538396565266807
r_4490,-19.101014276080274,0.5384201987501926
r_4491,-16.51345060288016,0.6600723538564512
r_4492,19.101045861245254,0.5383964365273171
r_4493,5.705913046688359,9.631184184399899e-06
r_4494,,
r_4495,-19.29482418064326,2.104783058166504
r_4496,,
r_4497,,
r_4498,,
r_4499,,
r_4500,,
r_4501,,
r_4502,,
r_4503,,
r_4504,,
r_4505,,
r_4506,,
r_4507,,
r_4508,,
r_4509,,
r_4510,,
r_4511,,
r_4512,,
r_4513,,
r_4514,,
r_4515,,
r_4516,,
r_4517,,
r_4518,,
r_4519,,
r_4520,,
r_4521,,
r_4522,,
r_4523,,
r_4524,,
r_4525,,
r_4526,,
r_4527,,
r_4528,,
r_4529,,
r_4530,,
r_4531,,
r_4532,,
r_4533,,
r_4534,,
r_4535,,
r_4536,,
r_4537,,
r_4538,,
r_4539,,
r_4540,,
r_4541,,
r_4542,,
r_4543,,
r_4544,,
r_4545,,
r_4546,,
r_4547,,
r_4548,,
r_4549,,
r_4550,,
r_4551,,
r_4552,,
r_4553,,
r_4554,,
r_4555,,
r_4556,,
r_4557,,
r_4558,,
r_4559,,
r_4560,,
r_4561,,
r_4562,,
r_4563,,
r_4564,,
r_4565,,
r_4567,-10.899723815927986,0.4067583382129669
r_4569,0.9391320787377186,11.726077941698737
r_4570,21.948546808548624,1.0815344809203844
r_4571,47.00300910844325,2.2170683076450195
r_4572,4.416620853243952,2.031986713409424
r_4573,-28.63279413535386,2.3320319652557373
r_4574,-28.632834189146777,2.332044839859009
r_4575,-13.128218543028641,2.4363218990723086
r_4581,8.446919196499262,2.4452714920043945
r_4582,-45.184031138634936,2.1102273140951877
r_4583,-27.086799995744435,0.7608538849516782
r_4584,-8.21570587714497,0.7962011694908142
r_4585,-7.000557315882759,0.6975952982902527
r_4586,-4.292916884196529e-06,0.00012800513650290668
r_4587,0.00011247832374317035,0.0
r_4588,0.0,0.0
r_4589,1.1409891689813991,0.0
r_4590,0.00011247832374317035,0.0
r_4591,0.00011247832374317035,0.0
r_4592,0.00011247832371119593,0.0
r_4593,,
r_4594,,
r_4595,,
r_4596,,
r_4597,,
r_4598,,
r_4599,,
r_4600,,
r_4601,9.120681970671901,4.815592601946869e-06
r_4602,0.0,0.0
r_4603,1.220703097715159e-06,4.7261866711778566e-05
r_4604,-29.296744164172352,2.780284012260381e-05
r_4605,-6.397511860127729,3.3811217965942897e-06
r_4606,0.0,0.0
r_4607,-7.722700776915499,0.0
r_4608,46.09366593635734,0.3305091161562922
r_4609,-57.19189671183408,4.0320181142305955e-05
r_4610,1.220703097715159e-06,3.227368870284408e-05
r_4611,-54.50240323616622,2.429168853268493e-05
r_4612,4.577636616431846e-07,8.274992069345899e-06
r_4613,56.486508859889526,2.4291686713695526e-05
r_4614,-1.52587890625e-07,7.627868499725335e-06
r_4615,17.095834704057527,3.236878001189325e-06
r_4616,-3.662109293145477e-06,3.208847192581743e-05
r_4617,1.8310546465727384e-06,2.921410668932367e-05
r_4618,1.220703097715159e-06,1.1353195986885112e-05
r_4619,0.0037684791089844794,0.00011185264156665653
r_4620,-64.34978937279077,2.4291684894706123e-05
r_4621,15.310556366175486,4.272460955689894e-06
r_4622,2.0060930343645005,0.0
r_4623,3.2832781377641087,1.0264017024892577e-05
r_4624,1.220703143189894e-05,9.991886327043176e-05
r_4625,1.7114837538857444,0.0
r_4626,0.8067021773675371,0.0
r_4627,-2.441406195430318e-06,4.221585186314769e-05
r_4628,-121.20799078121644,4.2215859139105305e-05
r_4629,,
r_4630,-8.809254719065017,2.1228933334350586
r_4631,-8.809253765390409,2.1229054927825928
r_4632,-10.60240466824471,1.8031084537506104
r_4633,-8.809245182321717,2.122917652130127
r_4634,-27.38374188660828,1.66145709954435e-05
r_4635,-34.22967201768415,1.805444117053412e-05
r_4636,-20.53780504166526,0.0
r_4637,-27.38374005555364,1.220703143189894e-05
r_4638,-41.07560825227587,1.3524484529625624e-05
r_4639,-18.255827314053942,1.2933119251101743e-05
r_4640,-22.819783379628017,2.283726462337654e-05
r_4641,-13.691870027776822,0.0
r_4642,-18.25582578817507,1.395491199218668e-05
r_4643,-27.383742496959837,1.7089843822759576e-05
r_4644,,
r_4645,,
r_4646,,
r_4647,,
r_4648,,
r_4649,-10.090773655222009,1.9449468851089478
r_4650,-13.691869264837356,8.217110007535666e-06
r_4651,-19.379527168613905,2.226072004306586
r_4652,-17.763310933721087,1.6144704514381285
r_4653,-17.763498724098195,1.6144770485214448
r_4654,-17.763278738204534,1.614477136965536
r_4655,-13.69186911168499,4.217612968204776e-06
r_4656,-6.845935013605266,0.0
r_4657,-9.12791365681765,4.3050340536865406e-06
r_4658,,
r_4659,,
r_4660,-19.741698273379356,2.22234027563586
r_4661,-18.613345495698468,1.9880085803894605
r_4662,-18.613532677935957,1.9880138746168632
r_4663,-18.61331330018192,1.9880212703797828
r_4664,-17.114837530248764,9.650505489844363e-06
r_4665,-9.127913045763476,6.466559170803521e-06
r_4666,-11.409891077804152,9.631184184399899e-06
r_4667,,
r_4668,,
r_4669,-17.86074367333162,3.297756626049077
r_4670,-17.616782435585716,2.6320618774893836
r_4671,-17.610470720500448,2.632065020770504
r_4672,-17.61675024006917,2.632059238442075
r_4673,-17.10896038203317,7.475249276467366e-06
r_4674,-9.123308887853586,1.518230533292808e-06
r_4675,-11.40770843947968,5.4825577535666525e-06
r_4676,,
r_4677,,
r_4678,-40.82071358610496,1.7987550075925858
r_4679,,
r_4680,-9.698172642038529,2.0383365154266357
r_4681,,
r_4682,21.69558831757378,6.901022425154224e-05
r_4683,,
r_4684,26.259540110687126,5.1732477004406974e-05
r_4685,28.541526993571793,4.688199260272086e-05
r_4686,-5.708213426075116,8.20434888737509e-06
r_4687,,
r_4688,,
r_4689,,
r_4690,,
r_4691,,
r_4692,,
r_4693,-10.044271562083827,1.8328830003738403
r_4694,-11.4098918424019,1.518230533292808e-06
r_4695,,
r_4697,-17.114837611014956,8.03770399215864e-06
r_4698,-11.409891232050349,6.722530997649301e-06
r_4699,,
r_4700,-1.4469921463960225,0.0
r_4701,-13.114764757447762,2.3025401292941177
r_4702,-0.9968191876732662,5.951522234474036
r_4703,-21.53516943580523,6.3100647659326645
r_4705,50.20352383965834,4.048614209750667e-05
r_4707,-30.08313059752932,35.98600447085082
r_4708,,
r_4710,,
r_4711,19.644104009537067,2.1080943349702475
r_4712,19.644102865127888,2.1080937422264117
r_4713,37.43824484868914,3.960187239076031
r_4714,18.69908842517495,1.980095891572214
r_4715,14.521434772555798,4.251997955187518
r_4716,15.12698014770103,3.000475190563717
r_4717,9.445671669014342,4.631221876003855
r_4718,-39.51590895942476,2.4009542693629107
r_4719,-40.006651689881494,2.4714360765714
r_4720,18.147313309671784,2.4301164339103525
r_4721,18.14554337474096,2.4301150219879024
r_4722,,
r_4723,,
r_4724,,
r_4725,,
r_4726,-11.409891826513682,5.63698176847538e-06
r_4727,,
r_4728,-11.409889461401416,5.117953151057009e-06
r_4729,,
r_4730,-15.973848747209267,6.48498553346144e-06
r_4731,,
r_4732,-10.27038670596314,9.572990165906958e-06
r_4733,,
r_4734,-11.409891842401903,6.990790097916033e-06
r_4735,,
r_4736,-9.127912893903403,7.615649337822106e-06
r_4737,,
r_4738,-11.409892452753477,1.0870213372982107e-05
r_4739,,
