rxn num,lv,uv,ldGr,udGr
363,-1000.0,1000.0,-112.943006,60.722527
364,-1000.0,1000.0,-374.976654,277.7116
365,-1000.0,1000.0,-281.081407,346.991917
366,-1000.0,1000.0,-164.678596,117.359222
367,-996.262209,1000.0,-131.898458,87.846821
368,-1000.0,1000.0,-345.671349,201.086902
369,-1000.0,1000.0,-357.941006,323.711269
370,-999.7639,1000.0,-109.543,73.258641
371,1.210704,10.225603,-inf,inf
372,3.466703,29.279762,-inf,inf
373,0.0,0.0,-inf,inf
374,-149.888926,1000.0,-140.331491,77.833759
375,0.0,0.0,-107.126649,113.306991
376,-0.0,1000.0,-337.789962,-140.312416
377,-0.0,0.0,-337.789972,-140.312406
378,0.0,1000.0,-195.596663,30.126146
379,-1000.0,1000.0,-113.162122,128.163635
380,-1000.0,1000.0,-75.569366,102.758201
381,-1000.0,1000.0,-136.474971,64.765754
382,-1000.0,1000.0,-112.938238,19.878375
383,-1000.0,1000.0,-51.537879,151.763743
384,-1000.0,1000.0,-102.399584,99.546235
385,-999.9999,1000.0,-70.630384,110.146391
386,-1000.0,1000.0,-164.351446,7.377783
387,1.024043,363.085539,-133.16381,-0.05
388,-1000.0,1000.0,-123.478917,68.080743
389,-1000.0,1000.0,-388.381726,318.436789
390,-1000.0,1000.0,-84.58274,91.066092
391,-499.99901,1000.0,-84.582747,91.066099
392,-1000.0,1000.0,-57.867164,167.494812
393,-1000.0,1000.0,-127.046955,51.108088
394,-1000.0,1000.0,-96.776945,121.855242
395,-999.9981,1000.0,-324.045977,304.961631
396,-1000.0,1000.0,-127.046974,51.108103
397,-1000.0,1000.0,-362.95583,259.322102
398,-1000.0,1000.0,-inf,inf
399,-1000.0,1000.0,-inf,inf
400,3.335754,28.173766,-inf,inf
401,-999.520018,1000.0,-309.314419,99.487568
402,0.0,0.0,-147.432551,48.256617
403,0.0,0.0,-inf,inf
404,0.0,0.0,-inf,inf
405,0.0,0.0,-inf,inf
406,0.0,0.0,-inf,inf
407,0.0,0.0,-inf,inf
408,0.000634,146.220126,-210.289223,-8.783797
409,0.01,187.280844,-295.891762,-36.721131
410,-1000.0,999.520018,-346.457511,228.925102
411,-1000.0,1000.0,-105.414654,68.429676
412,-999.965366,1000.0,-87.318645,83.287046
413,-999.965366,1000.0,-87.318627,83.287114
414,1e-05,51.056757,-inf,inf
415,1e-05,51.056757,-164.616367,-0.05
416,0.0,0.0,-inf,inf
417,-1000.0,0.0,-136.475051,64.765799
418,-1000.0,1000.0,-136.475022,64.765797
419,-515.248529,0.0,-136.47503,64.765805
420,0.761572,428.739591,-262.19082,-0.05
421,0.761572,428.739591,-113.546131,-0.05
422,0.761572,428.739591,-80.616131,-0.05
423,0.761572,6.432233,-inf,inf
424,0.0,0.0,-inf,inf
425,0.0,0.0,-224.987541,169.516281
